Open,High,Low,Close,Volume,Adj Close
591.605774,596.213074,590.877747,594.348206,1233100,594.348206
594.816956,597.858582,590.149719,591.725403,1035100,591.725403
588.783508,590.239502,585.422729,587.407288,932400,587.407288
586.4599,590.877747,583.151978,588.982971,986800,588.982971
587.138,588.085388,581.917358,584.006592,1349800,584.006592
584.944031,587.885986,582.401001,585.811646,1016400,585.811646
579.010315,582.052002,568.439331,570.034973,2102700,570.034973
568.838257,574.383057,561.308899,564.520081,1955200,564.520081
567.481995,573.774719,562.555481,571.58075,1427300,571.58075
568.489197,570.41394,561.06958,563.522827,1551200,563.522827
560.241882,569.137451,558.466736,564.823303,1334300,564.823303
566.444824,568.329651,559.563721,561.817505,1110900,561.817505
562.016968,568.68866,558.815796,567.212708,1494700,567.212708
568.429382,568.927979,564.450317,566.325134,1214700,566.325134
562.974365,564.350586,559.344299,561.18927,1542000,561.18927
565.756714,573.425659,564.200989,573.206238,1439200,573.206238
574.602417,576.317749,569.316956,573.076599,985400,573.076599
576.277832,577.79364,568.957947,571.909851,1519100,571.909851
574.532593,582.909607,574.422913,580.56604,1284100,580.56604
583.398254,585.731873,582.401001,585.253174,978600,585.253174
584.275879,585.093628,580.974915,582.889648,1036700,582.889648
582.221497,582.899658,579.548828,581.772766,914800,581.772766
581.992126,583.633606,579.050232,580.964966,789000,580.964966
583.119019,583.398254,577.414734,578.61145,1361400,578.61145
579.668518,580.207031,575.001343,576.277832,1639600,576.277832
575.689453,576.906128,568.542053,569.436584,1703300,569.436584
568.000549,571.680481,565.547302,567.641541,1292900,567.641541
569.765686,570.473755,565.516357,570.034973,1083700,570.034973
570.284302,576.247925,569.626099,575.749268,1578400,575.749268
578.411987,581.393799,573.425659,576.357605,1215100,576.357605
578.411987,584.395569,577.634094,580.386536,1458100,580.386536
582.381042,584.944031,580.356628,584.475342,1632300,584.475342
584.993896,590.149719,584.694702,588.105347,1431000,588.105347
587.287598,587.387329,578.411987,579.419189,1287200,579.419189
579.907837,581.902405,575.360352,581.503479,977300,581.503479
578.770996,580.217041,574.68219,579.758301,1221000,579.758301
579.409241,580.047485,572.887146,574.043945,1601600,574.043945
571.371277,573.375793,566.654236,571.530884,1597500,571.530884
571.191772,579.907837,571.092041,578.362122,1480300,578.362122
578.421936,585.911377,577.190308,583.168884,1692800,583.168884
585.392822,587.925842,583.398254,587.656616,1444500,587.656616
589.880493,594.846863,587.885986,594.447937,3736600,594.447937
592.194153,592.322754,581.862488,585.76178,1689500,585.76178
585.243225,585.243225,579.409241,579.538879,1471400,579.538879
579.867981,588.015625,578.930542,586.380066,1728100,586.380066
585.941284,586.370117,572.60791,573.485474,1925900,573.485474
574.482788,577.664001,573.086609,575.519897,1443600,575.519897
570.18457,576.606934,569.60614,574.781921,1282400,574.781921
575.350403,578.26239,571.281555,575.779175,1621700,575.779175
574.432922,575.998596,565.45752,566.714111,1445400,566.714111
565.756714,570.344116,561.777649,568.519104,1178400,568.519104
571.481018,575.644592,570.932495,573.704895,1141700,573.704895
577.215271,579.409241,572.867188,575.769226,1214600,575.769226
572.827332,573.694946,562.196472,562.196472,1911300,562.196472
564.021484,572.308716,555.963623,570.932495,1990800,570.932495
569.616089,569.925293,557.529297,559.344299,2524800,559.344299
556.192993,563.582703,542.560425,542.999207,3081900,542.999207
543.497803,547.995483,531.640381,531.750061,2581600,531.750061
537.4245,545.691833,531.710205,536.467102,2222500,536.467102
529.556091,531.341187,516.88092,528.578796,3719300,528.578796
517.578979,527.980408,513.589966,523.073914,3708500,523.073914
525.806396,529.526184,507.137665,509.770416,5539300,509.770416
508.055145,520.331421,506.708832,519.41394,2607500,519.41394
523.752014,525.347656,517.68866,525.098328,2336200,525.098328
528.439148,538.322021,527.352173,531.251465,2919200,531.251465
537.843323,545.721741,534.382874,542.490601,2348800,542.490601
542.869568,543.388123,534.322998,538.302063,1973100,538.302063
535.559631,542.919434,535.559631,539.289368,1185300,539.289368
541.513306,547.476929,540.137024,547.397095,1270900,547.397095
548.49408,552.672607,545.482361,547.825928,1770500,547.825928
547.44696,551.286438,542.021851,548.803284,1455600,548.803284
557.818481,558.037903,553.231079,557.549255,2035000,557.549255
553.979065,556.372498,551.715271,553.699829,1382200,553.699829
551.485901,553.979065,547.796021,552.592834,1244200,552.592834
555.275513,555.275513,542.560425,544.425293,2032200,544.425293
544.006409,545.387634,539.488831,540.555908,1333200,540.555908
544.714478,544.714478,537.195129,539.528748,1633700,539.528748
539.977478,548.085205,539.538696,545.990967,1134600,545.990967
546.98822,550.428772,544.80426,548.783325,965500,548.783325
548.883057,548.95282,543.677307,545.811462,1129600,545.811462
548.294678,548.294678,541.991943,543.88678,1339300,543.88678
545.183228,545.183228,540.665588,542.909424,1289500,542.909424
542.091675,542.301086,532.598755,535.041016,1726000,535.041016
536.02832,540.456177,532.707458,533.565125,1962600,533.565125
533.535156,536.766296,528.628662,535.519714,1392200,535.519714
529.795471,533.644897,529.625916,533.365662,1563300,533.365662
540.127075,540.65564,535.090881,536.02832,2224200,536.02832
536.177917,541.214111,534.153503,537.793518,1706300,537.793518
537.524231,542.490601,537.127319,539.598511,1789900,539.598511
539.399109,540.067261,535.571594,538.890503,1522900,538.890503
539.139771,540.515991,535.130798,540.346497,1148300,540.346497
537.4245,539.927612,530.403748,532.33844,2115300,532.33844
532.049255,534.033813,528.349426,532.288574,1526600,532.288574
529.984924,534.528442,527.810913,529.865234,1277900,529.865234
529.705688,535.868774,527.1427,535.838867,1392100,535.838867
529.546143,531.430969,522.844543,523.821838,2565600,523.821838
525.686707,529.546143,522.355896,525.537109,2329300,525.537109
520.710388,532.727417,519.07489,531.909668,1871300,531.909668
531.620422,534.861511,524.121033,524.619629,1712200,524.619629
526.354919,532.45813,525.656799,526.893433,1610800,526.893433
522.07666,527.052979,517.239929,517.239929,1994500,517.239929
521.308777,521.667786,511.864685,512.39325,2813400,512.39325
510.159363,511.645264,487.661133,494.03363,3964200,494.03363
495.639221,505.611847,495.449738,503.507629,2883100,503.507629
511.545563,512.463013,503.318146,509.700623,2926700,509.700623
510.109497,516.30249,505.523071,514.936218,3690200,514.936218
514.666992,525.018555,514.666992,523.432922,2723700,523.432922
525.557068,533.096375,524.848999,529.137268,2197600,529.137268
529.057495,530.30304,525.577026,527.322266,705900,527.322266
527.322266,532.787231,525.866211,532.56781,1040500,532.56781
530.732849,534.013855,528.559814,528.877991,2278500,528.877991
526.644104,529.69574,525.686707,528.967712,876200,528.967712
529.795471,531.141724,524.360352,524.95874,1368200,524.95874
527.561584,529.815369,522.665039,523.373108,1447500,523.373108
521.827332,522.894409,511.655243,512.463013,2059800,512.463013
513.589966,514.761719,499.678131,500.585632,2899900,500.585632
505.611847,505.855164,498.281952,499.727997,2065000,499.727997
496.626526,502.101471,489.65564,501.30368,3353500,501.30368
503.377991,503.537537,493.435272,494.811493,2071300,494.811493
493.584869,494.618011,486.225067,491.201416,2326700,491.201416
497.474182,501.602844,491.04184,494.821472,2370400,494.821472
493.295654,501.852173,491.650177,499.498627,2215500,499.498627
504.18576,504.295471,496.397156,500.416107,2715800,500.416107
498.640991,506.798584,498.631012,506.688873,2298200,506.688873
509.600891,511.096771,504.630524,505.512115,2232000,505.512115
505.861145,517.858215,504.814026,516.621643,2268700,516.621643
520.052185,534.861511,518.2771,532.926819,2676900,532.926819
534.123535,540.685547,531.540649,538.471619,2281700,538.471619
537.055542,537.524231,528.219788,533.744629,1543700,533.744629
528.518921,529.246948,516.771179,517.210022,1904000,517.210022
521.348633,521.558044,508.603638,508.603638,1683800,508.603638
509.600891,509.690643,499.827728,509.26181,4186300,509.26181
514.447571,538.391846,514.108521,533.056519,5606300,533.056519
530.274109,531.540649,517.130249,527.03302,2849800,527.03302
526.554321,531.939575,521.827332,527.790955,2038600,527.790955
527.790955,531.213562,519.842773,521.328674,1663600,521.328674
522.355896,527.052979,520.660522,526.135498,1849700,526.135498
526.195313,535.729126,524.968689,529.546143,1763500,529.546143
526.554321,530.543396,524.579773,526.384827,1267700,526.384827
527.850769,536.227783,525.477295,535.469849,1749800,535.469849
533.834351,536.975708,531.917603,534.502502,1377700,534.502502
535.778992,543.328308,533.209045,541.443481,1620200,541.443481
541.862305,548.404358,541.642944,547.506836,1900300,547.506836
545.332764,548.49408,539.608521,541.353699,1616800,541.353699
539.917664,543.99646,536.03833,538.22229,1453000,538.22229
536.566833,541.622986,536.536926,541.383606,989100,541.383606
541.642944,542.26123,534.333008,537.474365,1444300,537.474365
534.582275,534.970215,527.96051,530.453613,1457800,530.453613
528.548889,535.320251,526.80365,534.622192,1005000,534.622192
534.432739,544.724487,533.978943,542.38092,1825900,542.38092
541.722717,554.61731,540.017395,553.959106,2311500,553.959106
552.722473,563.163818,551.386169,556.871094,2410100,556.871094
558.9953,570.583435,557.220154,569.775696,2129600,569.775696
568.888123,573.814575,564.968872,572.069397,1704700,572.069397
570.30426,575.529907,566.454773,571.80011,1876800,571.80011
573.445618,576.327698,571.840027,573.754761,1389600,573.754761
573.305969,575.101074,565.208191,566.130676,1659100,566.130676
565.307922,568.708618,561.992065,567.29248,1062100,567.29248
562.705078,563.303467,553.211182,553.490417,1792300,553.490417
553.620056,556.611816,549.172241,549.670898,1820700,549.670898
551.994507,554.84668,548.95282,553.989014,1389600,553.989014
551.984497,556.871094,542.729919,545.821472,1703500,545.821472
549.441528,555.325378,544.505066,552.99176,1640900,552.99176
550.199402,552.283691,546.499573,549.331787,1805500,549.331787
550.987244,558.247314,545.502319,557.968079,2134500,557.968079
557.858398,559.264526,554.622314,556.462219,1197200,556.462219
560.112183,560.182007,557.519348,558.825745,2616800,558.825745
558.895569,560.820251,554.308167,557.279968,1643800,557.279968
561.019714,573.016785,559.673401,568.628845,2583200,568.628845
568.937988,570.693176,557.210205,557.255066,2152200,557.255066
556.063354,557.369751,549.142334,553.649963,1572600,553.649963
551.485901,553.759644,546.629211,546.838684,1897400,546.838684
550.10968,551.95459,546.669128,550.518555,1287500,550.518555
548.49408,553.191223,545.223083,546.499573,1588000,546.499573
547.097961,549.630981,538.022888,541.074463,1963000,541.074463
539.369141,539.369141,532.385315,534.063721,1716300,534.063721
530.762817,536.935852,528.120056,535.295349,1324400,535.295349
536.60675,541.204102,534.532471,535.549622,1302800,535.549622
536.905945,542.360962,536.905945,540.127075,1178500,540.127075
539.548645,540.466125,534.023865,539.299377,1557800,539.299377
540.805237,540.805237,535.838867,538.531433,1409400,538.531433
536.935852,542.570374,535.838867,537.693787,1645300,537.693787
534.781738,536.098145,526.646118,528.937805,2604100,528.937805
527.252441,533.26593,521.787415,531.07196,2318800,531.07196
528.449158,534.123535,528.159912,532.33844,1299800,532.33844
527.212524,528.389282,519.583496,522.615173,2151800,522.615173
524.160889,534.622192,523.063904,533.914124,1679200,533.914124
536.03833,537.913147,532.213806,532.507996,1844700,532.507996
532.936829,539.598511,530.294067,537.888245,1593500,537.888245
539.518738,549.451477,538.750854,545.502319,4184800,545.502319
564.550049,569.576233,555.724243,563.512878,4932500,563.512878
563.390015,565.950012,553.200012,555.369995,2398000,555.369995
554.640015,556.02002,550.366028,553.679993,1491000,553.679993
550.469971,553.679993,546.905029,549.080017,1698800,549.080017
547.869995,548.590027,535.049988,537.340027,2082200,537.340027
538.429993,539.539978,532.099976,537.900024,1768200,537.900024
538.530029,544.070007,535.059998,540.780029,1308000,540.780029
538.210022,539.73999,530.390991,530.799988,1383100,530.799988
531.23999,532.380005,521.085022,524.219971,1567000,524.219971
523.98999,533.460022,521.75,530.700012,1546300,530.700012
536.650024,541.150024,525,538.219971,1527600,538.219971
538.369995,541.97998,535.400024,535.700012,905300,535.700012
531.599976,533.208984,525.26001,529.039978,1634200,529.039978
530.559998,534.322021,528.655029,529.619995,1252300,529.619995
533.77002,539,532.409973,538.400024,1403900,538.400024
539.179993,539.273987,530.380005,533.849976,1971300,533.849976
532.01001,534.820007,528.849976,532.299988,2003400,532.299988
533.97998,540.659973,533.039978,537.359985,1966900,537.359985
538.48999,542.919983,532.971985,539.27002,1430800,539.27002
537.950012,543.840027,535.97998,542.51001,1462700,542.51001
540.150024,544.190002,539.51001,540.109985,1176200,540.109985
538.119995,539,529.880005,532.320007,2406500,532.320007
532.799988,540.549988,531.710022,539.789978,1525000,539.789978
538.01001,540.609985,536.25,539.780029,1029800,539.780029
537.369995,538.630005,531.450012,532.109985,2597400,532.109985
536.789978,536.789978,529.76001,533.98999,1904300,533.98999
532.929993,543,531.330017,539.179993,1939000,539.179993
539.909973,543.5,537.109985,540.309998,1714500,540.309998
537.76001,540.590027,534.320007,536.700012,1348300,536.700012
536.349976,537.200012,532.52002,533.330017,1388200,533.330017
533.309998,534.119995,526.23999,526.830017,1520600,526.830017
527.559998,529.200012,523.01001,526.690002,1455300,526.690002
529.359985,538.359985,529.349976,536.690002,1815000,536.690002
538.424988,538.97998,533.02002,534.609985,1217500,534.609985
531.599976,533.119995,530.159973,532.330017,955800,532.330017
528,528.299988,524,527.200012,1632700,527.200012
528.400024,529.640015,525.559998,528.150024,1071800,528.150024
529.369995,530.97998,525.099976,529.26001,1294200,529.26001
531,538.150024,530.789978,536.72998,1833100,536.72998
537.210022,538.25,533.01001,536.690002,1893500,536.690002
539.590027,543.73999,537.530029,538.190002,1250300,538.190002
539.640015,541.499023,535.25,540.47998,1197500,540.47998
540,540,535.659973,537.840027,1286600,537.840027
538.869995,540.900024,535.22998,535.22998,1335700,535.22998
537.26001,537.76001,531.349976,531.690002,2109100,531.690002
525.01001,528.609985,520.539978,521.52002,1937800,521.52002
526.02002,526.25,520.5,520.51001,2217200,520.51001
524.72998,525.690002,518.22998,521.840027,1961000,521.840027
521.080017,524.650024,521.080017,523.400024,1235900,523.400024
519.5,525.25,519,522.859985,1280500,522.859985
523.130005,526.179993,515.179993,525.02002,1597200,525.02002
521.049988,522.734009,516.109985,516.830017,1296700,516.830017
523.119995,523.77002,520.349976,520.679993,1839400,520.679993
526.289978,532.559998,525.549988,530.130005,1956700,530.130005
532.880005,547.109985,532.400024,546.549988,2206500,546.549988
546.76001,565.848999,546.710022,561.099976,3244100,561.099976
560.130005,566.502991,556.789978,560.219971,1784600,560.219971
565.119995,580.679993,565,579.849976,4768300,579.849976
649,674.468018,645,672.929993,11164900,672.929993
659.23999,668.880005,653.01001,663.02002,5860900,663.02002
655.210022,673,654.299988,662.299988,3377200,662.299988
660.890015,678.640015,659,662.099976,3929300,662.099976
661.27002,663.630005,641,644.280029,3029100,644.280029
647,648.169983,622.52002,623.559998,3625700,623.559998
621,634.299988,620.5,627.26001,2675400,627.26001
632.830017,632.830017,623.309998,628,1727300,628
628.799988,633.359985,622.650024,631.929993,1575100,631.929993
630,635.219971,622.049988,632.590027,1474200,632.590027
631.380005,632.909973,625.5,625.609985,1706100,625.609985
625.340027,633.05603,625.340027,631.210022,1304500,631.210022
628.419983,634.809998,627.159973,629.25,1490900,629.25
634.330017,647.859985,633.159973,643.780029,2334300,643.780029
645,645.379028,632.25,642.679993,1572600,642.679993
640.22998,642.679993,629.710022,635.299988,1403900,635.299988
639.47998,643.440002,631.249023,633.72998,1809200,633.72998
669.200012,674.900024,654.27002,660.780029,5029200,660.780029
663.080017,665,652.289978,659.559998,2936700,659.559998
659.322021,664.5,651.661011,656.450012,1810700,656.450012
655.01001,659.85498,652.659973,657.119995,1072100,657.119995
656.799988,661.380005,651.23999,660.869995,1051700,660.869995
661.900024,664,653.460022,656.130005,1456100,656.130005
656.599976,667,654.190002,660.900024,2131600,660.900024
655.460022,662.98999,642.900024,646.830017,2855300,646.830017
639.780029,640.049988,612.330017,612.47998,4265200,612.47998
573,599.330017,565.049988,589.609985,5770300,589.609985
614.909973,617.450012,581.109985,582.059998,3538000,582.059998
610.349976,631.710022,599.049988,628.619995,4235900,628.619995
639.400024,643.590027,622,637.609985,3491300,637.609985
632.820007,636.880005,624.559998,630.380005,1978700,630.380005
627.539978,635.799988,617.679993,618.25,2176700,618.25
602.359985,612.859985,594.099976,597.789978,3702100,597.789978
605.590027,614.340027,599.710022,614.340027,2575600,614.340027
617,619.710022,602.820984,606.25,1759600,606.25
600,603.469971,595.25,600.700012,2089000,600.700012
612.48999,616.309998,604.119995,614.659973,2279500,614.659973
621.219971,626.52002,609.599976,612.719971,1702100,612.719971
613.099976,624.159973,611.429993,621.349976,1905300,621.349976
619.75,625.780029,617.419983,625.77002,1373500,625.77002
625.700012,625.859985,619.429993,623.23999,1702300,623.23999
626.700012,638.700012,623.780029,635.140015,2084400,635.140015
635.469971,637.950012,632.320007,635.97998,1286500,635.97998
637.789978,650.900024,635.02002,642.900024,2274700,642.900024
636.789978,640,627.02002,629.25,5133400,629.25
634.400024,636.48999,625.940002,635.440002,1788500,635.440002
627,627.549988,615.429993,622.690002,2562900,622.690002
622.049988,628.929993,620,622.359985,1470900,622.359985
616.640015,627.320007,612.400024,625.799988,2240100,625.799988
629.77002,629.77002,611,611.969971,2174000,611.969971
610.340027,614.60498,589.380005,594.890015,3127700,594.890015
597.280029,605,590.219971,594.969971,2309500,594.969971
603.280029,608.76001,600.72998,608.419983,2413400,608.419983
608.369995,612.090027,599.849976,611.289978,1867600,611.289978
607.200012,627.340027,603.130005,626.909973,2684800,626.909973
632,643.01001,627,641.469971,1803600,641.469971
638.840027,649.25,636.530029,645.440002,2166300,645.440002
649.23999,650.609009,632.150024,642.359985,2092700,642.359985
641.359985,644.450012,625.559998,639.159973,2182100,639.159973
640,645.98999,635.317993,643.609985,1648700,643.609985
642.090027,648.5,639.01001,646.669983,1275200,646.669983
643.150024,657.812012,643.150024,652.299988,1807700,652.299988
653.210022,659.390015,648.849976,651.159973,1415500,651.159973
654.659973,663.130005,654.460022,661.73999,1885700,661.73999
664.109985,664.969971,657.200012,662.200012,1611100,662.200012
661.179993,666.820007,659.580017,666.099976,1477300,666.099976
664.039978,664.719971,644.195007,650.280029,2490000,650.280029
654.150024,655.869995,641.72998,642.609985,1791100,642.609985
646.700012,657.799988,644.01001,651.789978,4071000,651.789978
727.5,730,701.5,702,6653900,702
701.549988,719.150024,701.26001,712.780029,2716600,712.780029
707.380005,713.619995,704.549988,708.48999,2245800,708.48999
707.330017,712.97998,703.080017,712.950012,2178900,712.950012
710.5,718.26001,710.01001,716.919983,1456000,716.919983
715.72998,718,710.049988,710.809998,1908800,710.809998
711.059998,721.619995,705.849976,721.109985,1886300,721.109985
718.859985,724.650024,714.719971,722.159973,1565400,722.159973
722,733.099976,721.900024,728.109985,1706700,728.109985
729.469971,739.47998,729.469971,731.25,1861600,731.25
731.5,735.409973,727.01001,733.76001,1511600,733.76001
730.200012,734.710022,719.429993,724.890015,2069800,724.890015
724.400024,730.590027,718.5,728.320007,1608000,728.320007
732.460022,741,730.22998,735.400024,1366400,735.400024
731,737.799988,728.64502,731.22998,1837200,731.22998
729.169983,731.150024,716.72998,717,2075500,717
715.599976,729.48999,711.330017,728.960022,1905900,728.960022
729.289978,731.844971,723.026978,725.299988,1510900,725.299988
727.580017,741.409973,727,740,1684300,740
738.73999,742,737.429993,738.409973,1327100,738.409973
746.530029,757.919983,743,756.599976,2212300,756.599976
757.450012,762.708008,751.820007,755.97998,1414500,755.97998
752,755.278992,737.630005,748.280029,2333100,748.280029
748.140015,752,746.059998,748.150024,1122100,748.150024
748.460022,753.409973,747.48999,750.26001,838500,750.26001
748.809998,754.929993,741.27002,742.599976,2097600,742.599976
747.109985,768.950012,746.700012,767.039978,2134600,767.039978
768.900024,775.955017,758.960022,762.380005,2230400,762.380005
766.01001,768.994995,745.630005,752.539978,2590600,752.539978
753.099976,768.48999,750,766.809998,2757300,766.809998
767.77002,768.72998,755.090027,763.25,1812300,763.25
757.890015,764.799988,754.200012,762.369995,1829500,762.369995
759.169983,764.22998,737.000977,751.609985,2700000,751.609985
752.849976,755.849976,743.830017,749.460022,1984900,749.460022
741.159973,745.710022,736.75,738.869995,2224400,738.869995
741.789978,748.72998,724.169983,747.77002,2412500,747.77002
753,758.080017,743.01001,743.400024,2666200,743.400024
750,760.590027,739.434998,758.090027,1993300,758.090027
762.419983,762.679993,749,749.429993,1553400,749.429993
746.51001,754.130005,738.150024,739.309998,3148700,739.309998
746.130005,750,740,747.77002,1525700,747.77002
751.650024,754.849976,745.530029,750,1365400,750
753.469971,754.210022,744,750.309998,1565900,750.309998
749.549988,751.349976,746.619995,748.400024,527200,748.400024
752.919983,762.98999,749.52002,762.51001,1515300,762.51001
766.690002,779.97998,766.429993,776.599976,1765000,776.599976
776.599976,777.599976,766.900024,771,1293300,771
769.5,769.5,758.340027,758.880005,1489600,758.880005
743,744.059998,731.257996,741.840027,3272800,741.840027
746.450012,752,738.640015,742.580017,1950700,742.580017
730,747.179993,728.919983,743.619995,1947000,743.619995
730.309998,738.5,719.059998,726.390015,2963700,726.390015
731.450012,733.22998,713,714.469971,2450900,714.469971
716.609985,718.85498,703.539978,716.030029,2090600,716.030029
721.679993,728.75,717.317017,726.070007,2024500,726.070007
730.849976,734.73999,698.609985,700.559998,2501700,700.559998
705.380005,721.924988,689.099976,714.719971,2225800,714.719971
692.289978,706.73999,685.369995,694.450012,3592400,694.450012
703.299988,709.97998,693.409973,701.789978,2268100,701.789978
688.609985,706.849976,673.26001,698.450012,3445000,698.450012
702.179993,719.190002,694.460022,706.590027,2412200,706.590027
723.599976,728.130005,720.120972,725.25,2011800,725.25
723.580017,729.679993,710.01001,711.669983,1711700,711.669983
713.849976,718.280029,706.47998,713.039978,1331700,713.039978
713.669983,718.234985,694.390015,699.98999,2194200,699.98999
722.219971,733.690002,712.349976,730.960022,2676400,730.960022
731.530029,744.98999,726.799988,742.950012,3474300,742.950012
750.460022,757.859985,743.27002,752,5139200,752
784.5,789.869995,764.650024,764.650024,6348100,764.650024
770.219971,774.5,720.5,726.950012,6171000,726.950012
722.809998,727,701.859985,708.01001,5168700,708.01001
703.869995,703.98999,680.150024,683.570007,5105700,683.570007
667.849976,684.030029,663.059998,682.73999,4247400,682.73999
672.320007,699.900024,668.77002,678.109985,3608900,678.109985
686.859985,701.309998,682.130005,684.119995,2638000,684.119995
675,689.349976,668.867981,683.109985,3024000,683.109985
690.26001,693.75,678.599976,682.400024,2141400,682.400024
692.97998,698,685.049988,691,2520000,691
698.090027,709.75,691.380005,708.400024,2492600,708.400024
710,712.349976,696.030029,697.349976,1883200,697.349976
695.030029,703.080994,694.049988,700.909973,1589300,700.909973
707.450012,713.23999,702.51001,706.460022,1949800,706.460022
701.450012,708.400024,693.580017,695.849976,2009300,695.849976
688.919983,700,680.780029,699.559998,1963600,699.559998
700.01001,705.97998,690.585022,705.75,1642200,705.75
708.580017,713.429993,700.859985,705.070007,2243500,705.070007
700.320007,710.890015,697.679993,697.77002,2481100,697.77002
703.619995,718.809998,699.77002,718.809998,2151400,718.809998
719,720,712,718.849976,1629000,718.849976
718.679993,719.450012,706.02002,712.419983,1958000,712.419983
714.98999,716.48999,706.02002,710.890015,1972100,710.890015
706.900024,708.091003,686.900024,695.159973,2985100,695.159973
688.590027,703.789978,685.340027,693.969971,2076300,693.969971
698.469971,705.679993,694,705.23999,1421500,705.23999
708.119995,716.440002,703.359985,712.820007,2833500,712.820007
720,726.919983,717.125,726.820007,1970800,726.820007
726.809998,735.5,725.150024,730.48999,1718300,730.48999
726.919983,732.289978,724.77002,728.330017,1721000,728.330017
726.369995,737.469971,724.51001,736.090027,1624400,736.090027
736.450012,743.070007,736,737.780029,1860800,737.780029
741.859985,742,731.830017,737.599976,2980700,737.599976
736.5,742.5,733.515991,742.090027,1836500,742.090027
737.460022,745,737.460022,740.75,1269700,740.75
742.359985,745.719971,736.150024,738.059998,1432100,738.059998
732.01001,737.747009,731,735.299988,1594900,735.299988
736.789978,738.98999,732.5,733.530029,1301300,733.530029
734.590027,747.25,728.76001,744.77002,1903800,744.77002
750.099976,757.880005,748.73999,750.530029,1782400,750.530029
749.25,750.849976,740.940002,744.950012,1718800,744.950012
738.599976,750.340027,737,749.909973,1576700,749.909973
750.059998,752.799988,742.429993,745.289978,1134200,745.289978
738,742.799988,735.369995,737.799988,1132300,737.799988
735.77002,746.23999,735.559998,745.690002,1053700,745.690002
745.369995,747,736.280029,740.280029,1453200,740.280029
743.969971,745.450012,735.549988,739.150024,1290800,739.150024
743.02002,745,736.049988,736.099976,1220100,736.099976
738,743.830017,731.01001,743.090027,1353000,743.090027
749.159973,754.380005,744.260986,751.719971,1707100,751.719971
754.01001,757.309998,752.705017,753.200012,1135300,753.200012
753.97998,761,752.69397,759,1809300,759
760.460022,768.049988,757.299988,766.609985,1556000,766.609985
769.51001,769.900024,749.330017,753.929993,2030500,753.929993
758,758.132019,750.01001,752.669983,1529200,752.669983
755.380005,760.450012,749.549988,759.140015,3060500,759.140015
726.299988,736.119995,713.609985,718.77002,5951900,718.77002
716.099976,723.929993,715.590027,723.150024,1959200,723.150024
725.419983,725.765991,703.026001,708.140015,2744600,708.140015
707.289978,708.97998,692.36499,705.840027,3098600,705.840027
708.26001,714.169983,689.549988,691.02002,2867300,691.02002
690.700012,697.619995,689,693.01001,2487700,693.01001
697.630005,700.640015,691,698.210022,1645300,698.210022
696.869995,697.840027,692,692.359985,1543800,692.359985
690.48999,699.75,689.01001,695.700012,1693500,695.700012
697.700012,702.320007,695.719971,701.429993,1683500,701.429993
698.380005,711.859985,698.106995,711.119995,1826100,711.119995
712,718.710022,710,712.900024,1510300,712.900024
716.75,723.5,715.719971,723.179993,1569600,723.179993
723.409973,724.47998,712.799988,715.289978,1692100,715.289978
717.059998,719.25,709,713.309998,1360700,713.309998
711.929993,716.661987,709.26001,710.830017,1314500,710.830017
709.130005,718.47998,705.650024,716.48999,1317100,716.48999
715.98999,721.52002,704.109985,706.22998,2001200,706.22998
703.669983,711.599976,700.630005,706.630005,1766800,706.630005
702.359985,706,696.799988,700.320007,1670200,700.320007
701.619995,714.580017,700.52002,709.73999,1828400,709.73999
706.530029,711.478027,704.179993,704.23999,1330700,704.23999
706.859985,720.969971,706.859985,720.090027,1929500,720.090027
720.76001,727.51001,719.705017,725.27002,1629200,725.27002
722.869995,728.330017,720.280029,724.119995,1576300,724.119995
724.01001,733.935974,724,732.659973,1974000,732.659973
731.73999,739.72998,731.26001,735.719971,2129500,735.719971
734.530029,737.210022,730.659973,734.150024,1253600,734.150024
732.5,733.02002,724.169983,730.400024,1341800,730.400024
729.27002,729.48999,720.559998,722.340027,1226300,722.340027
724.909973,724.909973,714.609985,716.549988,1565300,716.549988
719.840027,721.97998,716.549988,716.650024,1336200,716.650024
723.960022,728.570007,720.580017,728.280029,1583700,728.280029
722.869995,729.539978,722.335999,728.580017,988900,728.580017
719.469971,725.890015,716.429993,719.409973,1216400,719.409973
716.51001,725.440002,716.51001,718.359985,1258900,718.359985
716.47998,722.469971,713.119995,718.27002,1306100,718.27002
719,722.97998,717.309998,718.919983,1214500,718.919983
714.909973,716.650024,703.26001,710.359985,1982500,710.359985
708.650024,708.820007,688.452026,691.719971,3402400,691.719971
698.77002,702.47998,693.409973,693.710022,2082500,693.710022
698.400024,702.77002,692.01001,695.940002,1465600,695.940002
699.059998,700.859985,693.08197,697.460022,1184300,697.460022
697.450012,701.950012,687,701.869995,2171400,701.869995
675.169983,689.400024,673.450012,675.219971,4449000,675.219971
671,672.299988,663.283997,668.26001,2629000,668.26001
678.969971,680.330017,673,680.039978,2173800,680.039978
683,687.429016,681.409973,684.109985,1932600,684.109985
685.469971,692.320007,683.650024,692.099976,1597700,692.099976
692.200012,700.650024,692.130005,699.210022,1344700,699.210022
696.059998,696.940002,688.880005,694.950012,1462600,694.950012
689.97998,701.679993,689.090027,697.77002,1411900,697.77002
698.080017,698.200012,688.215027,695.359985,1304200,695.359985
699.5,705.710022,696.434998,705.630005,1575200,705.630005
